0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1010000000762538,A K CAPITAL SERVICES LTD.,0,1,0.1,INE701G01012,0915-1530|1815-1915:,2026-07-30,,NSE:AKCAPIT-EQ,10,10,762538,AKCAPIT,762538,-1.0,XX,1010000000762538,,0,0.0
10100000002176,AKG EXIM LIMITED,0,1,0.01,INE00Y801016,0915-1530|1815-1915:,2026-07-30,,NSE:AKG-EQ,10,10,2176,AKG,2176,-1.0,XX,10100000002176,,0,0.0
101000000014890,AKI INDIA LIMITED,0,1,0.01,INE642Z01026,0915-1530|1815-1915:,2026-07-30,,NSE:AKI-EQ,10,10,14890,AKI,14890,-1.0,XX,101000000014890,,0,0.0
101000000024307,AKIKO GLOBAL SERVICES L,0,800,0.05,INE0PMR01017,0915-1530|1815-1915:,2026-07-30,,NSE:AKIKO-ST,10,10,24307,AKIKO,24307,-1.0,XX,101000000024307,,0,0.0
10100000009558,AKSHAR SPINTEX LIMITED,0,1,0.01,INE256Z01025,0915-1530|1815-1915:,2026-07-30,,NSE:AKSHAR-EQ,10,10,9558,AKSHAR,9558,-1.0,XX,10100000009558,,0,0.0
101000000020194,AKSHARCHEM INDIA LIMITED,0,1,0.01,INE542B01011,0915-1530|1815-1915:,2026-07-30,,NSE:AKSHARCHEM-BE,10,10,20194,AKSHARCHEM,20194,-1.0,XX,101000000020194,,0,0.0
10100000008595,AKSH OPTIFIBRE  LTD,0,1,0.01,INE523B01011,0915-1530|1815-1915:,2026-07-30,,NSE:AKSHOPTFBR-BE,10,10,8595,AKSHOPTFBR,8595,-1.0,XX,10100000008595,,0,0.0
101000000024715,AKUMS DRUGS AND PHARMA L,0,1,0.05,INE09XN01023,0915-1530|1815-1915:,2026-07-30,,NSE:AKUMS-EQ,10,10,24715,AKUMS,24715,-1.0,XX,101000000024715,,1,3.1
10100000009921,ALANKIT LIMITED,0,1,0.01,INE914E01040,0915-1530|1815-1915:,2026-07-30,,NSE:ALANKIT-EQ,10,10,9921,ALANKIT,9921,-1.0,XX,10100000009921,,0,0.0
101000000017256,ALBERT DAVID LIMITED,0,1,0.05,INE155C01010,0915-1530|1815-1915:,2026-07-30,,NSE:ALBERTDAVD-EQ,10,10,17256,ALBERTDAVD,17256,-1.0,XX,101000000017256,,0,0.0
101000000018762,ALCOKRAFT DISTILLERIE LTD,0,625,0.05,INE448V01019,0915-1530|1815-1915:,2026-07-30,,NSE:ALCODIS-SM,10,10,18762,ALCODIS,18762,-1.0,XX,101000000018762,,0,0.0
101000000079,ALEMBIC LIMITED,0,1,0.01,INE426A01027,0915-1530|1815-1915:,2026-07-30,,NSE:ALEMBICLTD-EQ,10,10,79,ALEMBICLTD,79,-1.0,XX,101000000079,,1,2.0
1010000000761270,ALGOQUANT FINTECH LIMITED,0,1,0.01,INE598D01035,0915-1530|1815-1915:,2026-07-30,,NSE:ALGOQUANT-EQ,10,10,761270,ALGOQUANT,761270,-1.0,XX,1010000000761270,,1,2.0
101000000013656,ALICON CASTALLOY LIMITED,0,1,0.05,INE062D01024,0915-1530|1815-1915:,2026-07-30,,NSE:ALICON-EQ,10,10,13656,ALICON,13656,-1.0,XX,101000000013656,,0,0.0
10100000005265,ALIVUS LIFE SCIENCES LTD,0,1,0.1,INE03Q201024,0915-1530|1815-1915:,2026-07-30,,NSE:ALIVUS-EQ,10,10,5265,ALIVUS,5265,-1.0,XX,10100000005265,,1,3.3
101000000016963,ALKALI METALS LTD,0,1,0.01,INE773I01017,0915-1530|1815-1915:,2026-07-30,,NSE:ALKALI-BE,10,10,16963,ALKALI,16963,-1.0,XX,101000000016963,,0,0.0
101000000011703,ALKEM LABORATORIES LTD.,0,1,0.5,INE540L01014,0915-1530|1815-1915:,2026-07-30,,NSE:ALKEM-EQ,10,10,11703,ALKEM,11703,-1.0,XX,101000000011703,,1,3.7
10100000004487,ALKYL AMINES CHEM. LTD,0,1,0.1,INE150B01039,0915-1530|1815-1915:,2026-07-30,,NSE:ALKYLAMINE-EQ,10,10,4487,ALKYLAMINE,4487,-1.0,XX,10100000004487,,1,2.9
101000000013501,ALLCARGO LOGISTICS LTD,0,1,0.01,INE418H01029,0915-1530|1815-1915:,2026-07-30,,NSE:ALLCARGO-EQ,10,10,13501,ALLCARGO,13501,-1.0,XX,101000000013501,,1,2.0
101000000011798,ALLDIGI TECH LIMITED,0,1,0.05,INE835G01018,0915-1530|1815-1915:,2026-07-30,,NSE:ALLDIGI-EQ,10,10,11798,ALLDIGI,11798,-1.0,XX,101000000011798,,1,1.0
101000000013212,ALL E TECHNOLOGIES LTD,0,400,0.05,INE0M2X01012,0915-1530|1815-1915:,2026-07-30,,NSE:ALLETEC-ST,10,10,13212,ALLETEC,13212,-1.0,XX,101000000013212,,0,0.0
1010000000758448,ALL TIME PLASTICS LIMITED,0,1,0.01,INE0GV601021,0915-1530|1815-1915:,2026-07-30,,NSE:ALLTIME-EQ,10,10,758448,ALLTIME,758448,-1.0,XX,1010000000758448,,1,2.0
101000000016719,ALMONDZ GLOBAL SEC LTD,0,1,0.01,INE326B01035,0915-1530|1815-1915:,2026-07-30,,NSE:ALMONDZ-EQ,10,10,16719,ALMONDZ,16719,-1.0,XX,101000000016719,,0,0.0
101000000017675,ALOK INDUSTRIES LIMITED,0,1,0.01,INE270A01029,0915-1530|1815-1915:,2026-07-30,,NSE:ALOKINDS-EQ,10,10,17675,ALOKINDS,17675,-1.0,XX,101000000017675,,1,2.9
101000000014848,ALPA LABORATORIES LTD,0,1,0.01,INE385I01010,0915-1530|1815-1915:,2026-07-30,,NSE:ALPA-EQ,10,10,14848,ALPA,14848,-1.0,XX,101000000014848,,0,0.0
101000000022688,ALPEX SOLAR LIMITED,0,100,0.05,INE0R4701017,0915-1530|1815-1915:,2026-07-30,,NSE:ALPEXSOLAR-SM,10,10,22688,ALPEXSOLAR,22688,-1.0,XX,101000000022688,,0,0.0
101000000014597,ALPHAGEO (INDIA) LIMITED,0,1,0.01,INE137C01018,0915-1530|1815-1915:,2026-07-30,,NSE:ALPHAGEO-EQ,10,10,14597,ALPHAGEO,14597,-1.0,XX,101000000014597,,0,0.0
1010000000764187,ALPINE TEXWORLD LIMITED,0,1,0.01,INE1JCQ01037,0915-1530|1815-1915:,2026-07-30,,NSE:ALPINETEX-BE,10,10,764187,ALPINETEX,764187,-1.0,XX,1010000000764187,,0,0.0
101000000023474,ALUWIND INFRA-TECH LTD,0,1500,0.05,INE0STM01017,0915-1530|1815-1915:,2026-07-30,,NSE:ALUWIND-SM,10,10,23474,ALUWIND,23474,-1.0,XX,101000000023474,,0,0.0
1010000000760740,AMAGI MEDIA LABS LIMITED,0,1,0.05,INE121R01077,0915-1530|1815-1915:,2026-07-30,,NSE:AMAGI-EQ,10,10,760740,AMAGI,760740,-1.0,XX,1010000000760740,,1,3.0
1010000000758910,AMANTA HEALTHCARE LIMITED,0,1,0.01,INE084K01015,0915-1530|1815-1915:,2026-07-30,,NSE:AMANTA-BE,10,10,758910,AMANTA,758910,-1.0,XX,1010000000758910,,1,1.0
1010000000763256,AMBA AUTO SALES AND SER L,0,1000,0.05,INE293601014,0915-1530|1815-1915:,2026-07-30,,NSE:AMBAAUTO-SM,10,10,763256,AMBAAUTO,763256,-1.0,XX,1010000000763256,,0,0.0
1010000000762543,AMBALAL SARABHAI ENT L,0,1,0.01,INE432A01017,0915-1530|1815-1915:,2026-07-30,,NSE:AMBALALSA-EQ,10,10,762543,AMBALALSA,762543,-1.0,XX,1010000000762543,,0,0.0
10100000004083,AMBANI ORGOCHEM LIMITED,0,1000,0.05,INE00C501018,0915-1530|1815-1915:,2026-07-30,,NSE:AMBANIORGO-SM,10,10,4083,AMBANIORGO,4083,-1.0,XX,10100000004083,,0,0.0
10100000001185,AMBER ENTERPRISES (I) LTD,0,1,0.5,INE371P01015,0915-1530|1815-1915:,2026-07-30,,NSE:AMBER-EQ,10,10,1185,AMBER,1185,-1.0,XX,10100000001185,,1,2.8
101000000011496,AMBICA AGAR & AROMAINDLTD,0,1,0.01,INE792B01012,0915-1530|1815-1915:,2026-07-30,,NSE:AMBICAAGAR-EQ,10,10,11496,AMBICAAGAR,11496,-1.0,XX,101000000011496,,0,0.0
101000000015234,AMBIKA COTTON MILL LTD.,0,1,0.1,INE540G01014,0915-1530|1815-1915:,2026-07-30,,NSE:AMBIKCO-EQ,10,10,15234,AMBIKCO,15234,-1.0,XX,101000000015234,,1,2.0
10100000001270,AMBUJA CEMENTS LTD,0,1,0.05,INE079A01024,0915-1530|1815-1915:,2026-07-30,,NSE:AMBUJACEM-EQ,10,10,1270,AMBUJACEM,1270,-1.0,XX,10100000001270,,1,3.3
1010000000758427,ANB METAL CAST LIMITED,0,400,0.05,INE0VG001016,0915-1530|1815-1915:,2026-07-30,,NSE:AMCL-SM,10,10,758427,AMCL,758427,-1.0,XX,1010000000758427,,0,0.0
101000000014398,AMD INDUSTRIES LIMITED,0,1,0.01,INE005I01014,0915-1530|1815-1915:,2026-07-30,,NSE:AMDIND-EQ,10,10,14398,AMDIND,14398,-1.0,XX,101000000014398,,0,0.0
101000000010898,AMEYA PRECISION ENG LTD,0,1000,0.05,INE0KT901015,0915-1530|1815-1915:,2026-07-30,,NSE:AMEYA-SM,10,10,10898,AMEYA,10898,-1.0,XX,101000000010898,,0,0.0
101000000011939,AMIABLE LOGISTICS (I) LTD,0,1600,0.05,INE0MTP01013,0915-1530|1815-1915:,2026-07-30,,NSE:AMIABLE-SM,10,10,11939,AMIABLE,11939,-1.0,XX,101000000011939,,0,0.0
10100000002598,AMJ LAND HOLDINGS LIMITED,0,1,0.01,INE606A01024,0915-1530|1815-1915:,2026-07-30,,NSE:AMJLAND-EQ,10,10,2598,AMJLAND,2598,-1.0,XX,10100000002598,,0,0.0
101000000019867,AMINES & PLASTICIZERS LTD,0,1,0.01,INE275D01022,0915-1530|1815-1915:,2026-07-30,,NSE:AMNPLST-EQ,10,10,19867,AMNPLST,19867,-1.0,XX,101000000019867,,1,1.0
101000000017547,AMRUTAJAN HEALTH LTD,0,1,0.05,INE098F01031,0915-1530|1815-1915:,2026-07-30,,NSE:AMRUTANJAN-EQ,10,10,17547,AMRUTANJAN,17547,-1.0,XX,101000000017547,,1,2.0
10100000007145,ANAND RATHI WEALTH LTD,0,1,0.1,INE463V01026,0915-1530|1815-1915:,2026-07-30,,NSE:ANANDRATHI-EQ,10,10,7145,ANANDRATHI,7145,-1.0,XX,10100000007145,,1,3.6
1010000000759363,ANANTAM HIGHWAYS TRUST,0,1,0.01,INE1UA823019,0915-1530|1815-1915:,2026-07-30,,NSE:ANANTAM-IV,10,10,759363,ANANTAM,759363,-1.0,XX,1010000000759363,,0,0.0
101000000013620,ANANT RAJ LIMITED,0,1,0.05,INE242C01024,0915-1530|1815-1915:,2026-07-30,,NSE:ANANTRAJ-EQ,10,10,13620,ANANTRAJ,13620,-1.0,XX,101000000013620,,1,2.6
1010000000166,ANDHRA PAPER LIMITED,0,1,0.01,INE435A01051,0915-1530|1815-1915:,2026-07-30,,NSE:ANDHRAPAP-EQ,10,10,166,ANDHRAPAP,166,-1.0,XX,1010000000166,,0,0.0
1010000000136,ANDHRA SUGARS LTD,0,1,0.01,INE715B01021,0915-1530|1815-1915:,2026-07-30,,NSE:ANDHRSUGAR-EQ,10,10,136,ANDHRSUGAR,136,-1.0,XX,1010000000136,,1,2.0
1010000000324,ANGEL ONE LIMITED,0,1,0.05,INE732I01021,0915-1530|1815-1915:,2026-07-30,,NSE:ANGELONE-EQ,10,10,324,ANGELONE,324,-1.0,XX,1010000000324,,1,2.8
101000000016657,ANIK INDUSTRIES LTD,0,1,0.01,INE087B01017,0915-1530|1815-1915:,2026-07-30,,NSE:ANIKINDS-EQ,10,10,16657,ANIKINDS,16657,-1.0,XX,101000000016657,,0,0.0
101000000025878,ANKIT MET & POW LTD,0,1,0.01,INE106I01010,0915-1530|1815-1915:,2026-07-30,,NSE:ANKITMETAL-BZ,10,10,25878,ANKITMETAL,25878,-1.0,XX,101000000025878,,0,0.0
101000000013664,ANLON TECHNOLOGY SOL LTD,0,400,0.05,INE0LR101013,0915-1530|1815-1915:,2026-07-30,,NSE:ANLON-ST,10,10,13664,ANLON,13664,-1.0,XX,101000000013664,,0,0.0
10100000003727,ANMOL INDIA LIMITED,0,1,0.01,INE02AR01019,0915-1530|1815-1915:,2026-07-30,,NSE:ANMOL-EQ,10,10,3727,ANMOL,3727,-1.0,XX,10100000003727,,0,0.0
101000000011198,ANNAPURNA SWADISHT LTD,0,250,0.05,INE0MGM01017,0915-1530|1815-1915:,2026-07-30,,NSE:ANNAPURNA-SM,10,10,11198,ANNAPURNA,11198,-1.0,XX,101000000011198,,0,0.0
1010000000758740,ANONDITA MEDICARE LIMITED,0,200,0.05,INE0VTV01012,0915-1530|1815-1915:,2026-07-30,,NSE:ANONDITA-SM,10,10,758740,ANONDITA,758740,-1.0,XX,1010000000758740,,0,0.0
101000000019677,ANSAL PROP & INFRA LTD,0,1,0.01,INE436A01026,0915-1530|1815-1915:,2026-07-30,,NSE:ANSALAPI-BZ,10,10,19677,ANSALAPI,19677,-1.0,XX,101000000019677,,0,0.0
101000000013598,ANTELOPUS SELAN ENRGY LTD,0,1,0.05,INE818A01017,0915-1530|1815-1915:,2026-07-30,,NSE:ANTELOPUS-EQ,10,10,13598,ANTELOPUS,13598,-1.0,XX,101000000013598,,1,2.0
10100000005194,ANTARCTICA LTD,0,1,0.01,INE414B01021,0915-1530|1815-1915:,2026-07-30,,NSE:ANTGRAPHIC-EQ,10,10,5194,ANTGRAPHIC,5194,-1.0,XX,10100000005194,,0,0.0
1010000000757885,ANTHEM BIOSCIENCES LTD,0,1,0.05,INE0CZ201020,0915-1530|1815-1915:,2026-07-30,,NSE:ANTHEM-EQ,10,10,757885,ANTHEM,757885,-1.0,XX,1010000000757885,,1,3.6
101000000028314,ANUH PHARMA LIMITED,0,1,0.01,INE489G01022,0915-1530|1815-1915:,2026-07-30,,NSE:ANUHPHR-EQ,10,10,28314,ANUHPHR,28314,-1.0,XX,101000000028314,,0,0.0
10100000009014,THE ANUP ENGINEERING LTD,0,1,0.1,INE294Z01018,0915-1530|1815-1915:,2026-07-30,,NSE:ANUP-EQ,10,10,9014,ANUP,9014,-1.0,XX,10100000009014,,1,2.7
10100000002829,ANUPAM RASAYAN INDIA LTD,0,1,0.1,INE930P01018,0915-1530|1815-1915:,2026-07-30,,NSE:ANURAS-EQ,10,10,2829,ANURAS,2829,-1.0,XX,10100000002829,,1,3.6
101000000028983,ANYA POLYTECH & FERTI LTD,0,5000,0.05,INE0SI601032,0915-1530|1815-1915:,2026-07-30,,NSE:ANYA-SM,10,10,28983,ANYA,28983,-1.0,XX,101000000028983,,0,0.0
101000000011491,APAR INDUSTRIES LTD.,0,1,1.0,INE372A01015,0915-1530|1815-1915:,2026-07-30,,NSE:APARINDS-EQ,10,10,11491,APARINDS,11491,-1.0,XX,101000000011491,,1,2.7
101000000020453,ANJANI PORTLAND CEM LTD,0,1,0.01,INE071F01012,0915-1530|1815-1915:,2026-07-30,,NSE:APCL-EQ,10,10,20453,APCL,20453,-1.0,XX,101000000020453,,0,0.0
1010000000154,APCOTEX INDUSTRIES LIMITE,0,1,0.05,INE116A01032,0915-1530|1815-1915:,2026-07-30,,NSE:APCOTEXIND-EQ,10,10,154,APCOTEXIND,154,-1.0,XX,1010000000154,,1,2.0
101000000021623,APEX FROZEN FOODS LIMITED,0,1,0.05,INE346W01013,0915-1530|1815-1915:,2026-07-30,,NSE:APEX-EQ,10,10,21623,APEX,21623,-1.0,XX,101000000021623,,1,2.0
101000000027291,APEX ECOTECH LIMITED,0,800,0.05,INE0T4V01015,0915-1530|1815-1915:,2026-07-30,,NSE:APEXECO-ST,10,10,27291,APEXECO,27291,-1.0,XX,101000000027291,,0,0.0
101000000025780,APL APOLLO TUBES LTD,0,1,0.1,INE702C01027,0915-1530|1815-1915:,2026-07-30,,NSE:APLAPOLLO-EQ,10,10,25780,APLAPOLLO,25780,-1.0,XX,101000000025780,,1,3.4
101000000025328,ALEMBIC PHARMA LTD,0,1,0.05,INE901L01018,0915-1530|1815-1915:,2026-07-30,,NSE:APLLTD-EQ,10,10,25328,APLLTD,25328,-1.0,XX,101000000025328,,1,3.2
10100000001134,APOLLO MICRO SYSTEMS LTD,0,1,0.05,INE713T01028,0915-1530|1815-1915:,2026-07-30,,NSE:APOLLO-EQ,10,10,1134,APOLLO,1134,-1.0,XX,10100000001134,,1,1.0
1010000000157,APOLLO HOSPITALS ENTER. L,0,1,0.5,INE437A01024,0915-1530|1815-1915:,2026-07-30,,NSE:APOLLOHOSP-EQ,10,10,157,APOLLOHOSP,157,-1.0,XX,1010000000157,,1,3.7
101000000014361,APOLLO PIPES LIMITED,0,1,0.05,INE126J01016,0915-1530|1815-1915:,2026-07-30,,NSE:APOLLOPIPE-EQ,10,10,14361,APOLLOPIPE,14361,-1.0,XX,101000000014361,,1,2.0
1010000000163,APOLLO TYRES LTD,0,1,0.05,INE438A01022,0915-1530|1815-1915:,2026-07-30,,NSE:APOLLOTYRE-EQ,10,10,163,APOLLOTYRE,163,-1.0,XX,1010000000163,,1,3.4
10100000006302,APOLLO SINDOORI HOTEL LTD,0,1,0.1,INE451F01024,0915-1530|1815-1915:,2026-07-30,,NSE:APOLSINHOT-EQ,10,10,6302,APOLSINHOT,6302,-1.0,XX,10100000006302,,0,0.0
101000000024638,APRAMEYA ENGINEERING LTD,0,500,0.05,INE0LQG01010,0915-1530|1815-1915:,2026-07-30,,NSE:APRAMEYA-SM,10,10,24638,APRAMEYA,24638,-1.0,XX,101000000024638,,0,0.0
101000000021451,AUSTRALIAN PREM SOLAR I L,0,250,0.05,INE0P0001010,0915-1530|1815-1915:,2026-07-30,,NSE:APS-SM,10,10,21451,APS,21451,-1.0,XX,101000000021451,,0,0.0
1010000000761435,APSIS AEROCOM LIMITED,0,1200,0.05,INE1OOJ01011,0915-1530|1815-1915:,2026-07-30,,NSE:APSISAERO-ST,10,10,761435,APSISAERO,761435,-1.0,XX,1010000000761435,,0,0.0
101000000014074,APTECH LIMITED,0,1,0.01,INE266F01018,0915-1530|1815-1915:,2026-07-30,,NSE:APTECHT-BE,10,10,14074,APTECHT,14074,-1.0,XX,101000000014074,,1,1.0
10100000005435,APTUS VALUE HSG FIN I LTD,0,1,0.05,INE852O01025,0915-1530|1815-1915:,2026-07-30,,NSE:APTUS-EQ,10,10,5435,APTUS,5435,-1.0,XX,10100000005435,,1,3.2
101000000023365,AQYLON NEXUS LIMITED,0,1,0.01,INE416A01051,0915-1530|1815-1915:,2026-07-30,,NSE:AQYLON-EQ,10,10,23365,AQYLON,23365,-1.0,XX,101000000023365,,1,1.1
101000000019253,ARABIAN PETROLEUM LIMITED,0,2000,0.05,INE08NJ01024,0915-1530|1815-1915:,2026-07-30,,NSE:ARABIAN-SM,10,10,19253,ARABIAN,19253,-1.0,XX,101000000019253,,0,0.0
101000000016795,ARCHIDPLY IND. LTD,0,1,0.01,INE877I01016,0915-1530|1815-1915:,2026-07-30,,NSE:ARCHIDPLY-EQ,10,10,16795,ARCHIDPLY,16795,-1.0,XX,101000000016795,,0,0.0
10100000005688,ARCHIES LTD,0,1,0.01,INE731A01020,0915-1530|1815-1915:,2026-07-30,,NSE:ARCHIES-EQ,10,10,5688,ARCHIES,5688,-1.0,XX,10100000005688,,0,0.0
1010000000758673,ARC INSULATION & INSU LTD,0,1000,0.05,INE0YDV01010,0915-1530|1815-1915:,2026-07-30,,NSE:ARCIIL-ST,10,10,758673,ARCIIL,758673,-1.0,XX,1010000000758673,,0,0.0
1010000000100,AMARA RAJA ENERGY MOB LTD,0,1,0.05,INE885A01032,0915-1530|1815-1915:,2026-07-30,,NSE:ARE&M-EQ,10,10,100,ARE&M,100,-1.0,XX,1010000000100,,1,3.2
1010000000181,RAJDARSHAN INDUSTRIES LTD,0,1,0.01,INE610C01014,0915-1530|1815-1915:,2026-07-30,,NSE:ARENTERP-EQ,10,10,181,ARENTERP,181,-1.0,XX,1010000000181,,0,0.0
1010000000758700,ARFIN INDIA LIMITED,0,1,0.01,INE784R01023,0915-1530|1815-1915:,2026-07-30,,NSE:ARFIN-EQ,10,10,758700,ARFIN,758700,-1.0,XX,1010000000758700,,1,1.0
101000000013092,ARHAM TECHNOLOGIES LTD,0,1000,0.05,INE0L2Y01011,0915-1530|1815-1915:,2026-07-30,,NSE:ARHAM-SM,10,10,13092,ARHAM,13092,-1.0,XX,101000000013092,,0,0.0
101000000015204,ARIES AGRO LTD.,0,1,0.05,INE298I01015,0915-1530|1815-1915:,2026-07-30,,NSE:ARIES-EQ,10,10,15204,ARIES,15204,-1.0,XX,101000000015204,,0,0.0
101000000013885,ARIHANT FOUN & HOU LTD,0,1,0.05,INE413D01011,0915-1530|1815-1915:,2026-07-30,,NSE:ARIHANT-EQ,10,10,13885,ARIHANT,13885,-1.0,XX,101000000013885,,0,0.0
101000000013340,ARIHANT ACADEMY LIMITED,0,400,0.05,INE0NCC01015,0915-1530|1815-1915:,2026-07-30,,NSE:ARIHANTACA-SM,10,10,13340,ARIHANTACA,13340,-1.0,XX,101000000013340,,0,0.0
10100000003813,ARIHANT CAPITAL MKTS LTD,0,1,0.01,INE420B01036,0915-1530|1815-1915:,2026-07-30,,NSE:ARIHANTCAP-EQ,10,10,3813,ARIHANTCAP,3813,-1.0,XX,10100000003813,,1,2.0
101000000020159,ARIHANT SUPERSTRUCT LTD,0,1,0.05,INE643K01018,0915-1530|1815-1915:,2026-07-30,,NSE:ARIHANTSUP-EQ,10,10,20159,ARIHANTSUP,20159,-1.0,XX,101000000020159,,0,0.0
1010000000757614,ARISINFRA SOLUTIONS LTD,0,1,0.01,INE0H9P01028,0915-1530|1815-1915:,2026-07-30,,NSE:ARIS-EQ,10,10,757614,ARIS,757614,-1.0,XX,1010000000757614,,1,2.0
101000000013931,ARISTO BIO T AND LIFESC L,0,800,0.05,INE082101010,0915-1530|1815-1915:,2026-07-30,,NSE:ARISTO-ST,10,10,13931,ARISTO,13931,-1.0,XX,101000000013931,,0,0.0
101000000025398,ARKADE DEVELOPERS LIMITED,0,1,0.01,INE0QRL01017,0915-1530|1815-1915:,2026-07-30,,NSE:ARKADE-EQ,10,10,25398,ARKADE,25398,-1.0,XX,101000000025398,,1,2.0
101000000017263,ARMAN FIN SERV LTD,0,1,0.1,INE109C01017,0915-1530|1815-1915:,2026-07-30,,NSE:ARMANFIN-EQ,10,10,17263,ARMANFIN,17263,-1.0,XX,101000000017263,,1,2.0
1010000000760752,ARMOUR SECURITY (INDIA) L,0,2000,0.05,INE0TZX01019,0915-1530|1815-1915:,2026-07-30,,NSE:ARMOUR-ST,10,10,760752,ARMOUR,760752,-1.0,XX,1010000000760752,,0,0.0
101000000014557,ARO GRANITE IND. LTD.,0,1,0.01,INE210C01013,0915-1530|1815-1915:,2026-07-30,,NSE:AROGRANITE-EQ,10,10,14557,AROGRANITE,14557,-1.0,XX,101000000014557,,0,0.0
10100000009264,ARROW GREENTECH LIMITED,0,1,0.05,INE570D01018,0915-1530|1815-1915:,2026-07-30,,NSE:ARROWGREEN-BE,10,10,9264,ARROWGREEN,9264,-1.0,XX,10100000009264,,1,1.0
101000000029015,ARSHIYA LIMITED,0,1,0.01,INE968D01022,0915-1530|1815-1915:,2026-07-30,,NSE:ARSHIYA-BZ,10,10,29015,ARSHIYA,29015,-1.0,XX,101000000029015,,0,0.0
1010000000759956,ANAND RATHI SH N STK BR L,0,1,0.05,INE549H01021,0915-1530|1815-1915:,2026-07-30,,NSE:ARSSBL-EQ,10,10,759956,ARSSBL,759956,-1.0,XX,1010000000759956,,1,2.0
101000000016913,ARTEMIS MED SERVICE LTD,0,1,0.05,INE025R01021,0915-1530|1815-1915:,2026-07-30,,NSE:ARTEMISMED-EQ,10,10,16913,ARTEMISMED,16913,-1.0,XX,101000000016913,,1,2.0
10100000006156,ART NIRMAN LIMITED,0,1,0.01,INE738V01013,0915-1530|1815-1915:,2026-07-30,,NSE:ARTNIRMAN-EQ,10,10,6156,ARTNIRMAN,6156,-1.0,XX,10100000006156,,0,0.0
1010000000756899,ARUNAYA ORGANICS LIMITED,0,2000,0.05,INE0TTG01017,0915-1530|1815-1915:,2026-07-30,,NSE:ARUNAYA-ST,10,10,756899,ARUNAYA,756899,-1.0,XX,1010000000756899,,0,0.0
10100000002814,ARVEE LABORATORIES I LTD,0,1,0.01,INE006Z01016,0915-1530|1815-1915:,2026-07-30,,NSE:ARVEE-EQ,10,10,2814,ARVEE,2814,-1.0,XX,10100000002814,,0,0.0
1010000000193,ARVIND LIMITED,0,1,0.05,INE034A01011,0915-1530|1815-1915:,2026-07-30,,NSE:ARVIND-EQ,10,10,193,ARVIND,193,-1.0,XX,1010000000193,,1,2.9
10100000009111,ARVIND FASHIONS LIMITED,0,1,0.05,INE955V01021,0915-1530|1815-1915:,2026-07-30,,NSE:ARVINDFASN-EQ,10,10,9111,ARVINDFASN,9111,-1.0,XX,10100000009111,,1,3.0
101000000019587,ARVIND PORT AND INFRA LTD,0,1500,0.05,INE0P4T01013,0915-1530|1815-1915:,2026-07-30,,NSE:ARVINDPORT-ST,10,10,19587,ARVINDPORT,19587,-1.0,XX,101000000019587,,0,0.0
101000000010457,ARVIND SMARTSPACES LTD,0,1,0.05,INE034S01021,0915-1530|1815-1915:,2026-07-30,,NSE:ARVSMART-EQ,10,10,10457,ARVSMART,10457,-1.0,XX,101000000010457,,1,2.0
10100000005378,ASAHI INDIA GLASS LIMITED,0,1,0.05,INE439A01020,0915-1530|1815-1915:,2026-07-30,,NSE:ASAHIINDIA-EQ,10,10,5378,ASAHIINDIA,5378,-1.0,XX,10100000005378,,1,3.1
101000000025092,ASAHI SONGWON COLOR LTD,0,1,0.05,INE228I01012,0915-1530|1815-1915:,2026-07-30,,NSE:ASAHISONG-BE,10,10,25092,ASAHISONG,25092,-1.0,XX,101000000025092,,0,0.0
101000000010634,AUTOMOTIVE STAMPINGS & AS,0,1,0.05,INE900C01027,0915-1530|1815-1915:,2026-07-30,,NSE:ASAL-EQ,10,10,10634,ASAL,10634,-1.0,XX,101000000010634,,1,2.0
101000000017598,ASSO ALCOHOLS & BREW LTD,0,1,0.05,INE073G01016,0915-1530|1815-1915:,2026-07-30,,NSE:ASALCBR-EQ,10,10,17598,ASALCBR,17598,-1.0,XX,101000000017598,,1,2.0
101000000015030,ASCOM LEASIN & INVEST LTD,0,500,0.05,INE08KD01015,0915-1530|1815-1915:,2026-07-30,,NSE:ASCOM-ST,10,10,15030,ASCOM,15030,-1.0,XX,101000000015030,,0,0.0
101000000024711,ASHAPURA LOGISTICS LTD,0,1000,0.05,INE0LAA01017,0915-1530|1815-1915:,2026-07-30,,NSE:ASHALOG-SM,10,10,24711,ASHALOG,24711,-1.0,XX,101000000024711,,0,0.0
1010000000203,ASHAPURA MINECHEM LTD,0,1,0.05,INE348A01023,0915-1530|1815-1915:,2026-07-30,,NSE:ASHAPURMIN-EQ,10,10,203,ASHAPURMIN,203,-1.0,XX,1010000000203,,1,2.4
101000000024403,ASHIANA HOUSING LTD,0,1,0.05,INE365D01021,0915-1530|1815-1915:,2026-07-30,,NSE:ASHIANA-EQ,10,10,24403,ASHIANA,24403,-1.0,XX,101000000024403,,1,2.0
1010000000762548,ASHIKA GLOBAL SEC LTD,0,1,0.05,INE094B01013,0915-1530|1815-1915:,2026-07-30,,NSE:ASHIKAG-EQ,10,10,762548,ASHIKAG,762548,-1.0,XX,1010000000762548,,1,2.0
